 logrho,rho,tipo
   1.34256423     ,   22.0071697     ,           2
   1.12071395     ,   13.2042551     ,           3
   1.49517488     ,   31.2733879     ,           2
   1.49517488     ,   31.2733879     ,           2
   1.19414341     ,   15.6366386     ,           3
  0.668409824     ,   4.66025686     ,           3
   1.26204407     ,   18.2828560     ,           1
   1.43150556     ,   27.0088177     ,           3
   1.31152976     ,   20.4894257     ,           3
   1.15067744     ,   14.1474247     ,           3
   1.49517488     ,   31.2733879     ,           3
   1.49517488     ,   31.2733879     ,           3
   1.62780082     ,   42.4424858     ,           3
   1.73253644     ,   54.0177422     ,           3
   1.71323121     ,   51.6691360     ,           3
   1.59783757     ,   39.6129837     ,           3
   1.58359718     ,   38.3351479     ,           3
   1.14553773     ,   13.9809828     ,           3
   1.37598801     ,   23.7677441     ,           3
   1.32676971     ,   21.2211895     ,           3
   1.32676971     ,   21.2211895     ,           3
   1.73253644     ,   54.0177422     ,           1
   1.87083936     ,   74.2744293     ,           2
   1.73253644     ,   54.0177422     ,           3
   1.58359718     ,   38.3351479     ,           3
  0.807781100     ,   6.42363834     ,           2
  0.805439830     ,   6.38910151     ,           3
   1.34256423     ,   22.0071697     ,           2
   1.39371681     ,   24.7580738     ,           3
   1.18286228     ,   15.2356968     ,           3
   1.49517488     ,   31.2733879     ,           2
   1.87083936     ,   74.2744293     ,           2
   1.92883134     ,   84.8850784     ,           3
   1.87083936     ,   74.2744293     ,           1
   1.89886820     ,   79.2260818     ,           1
   1.69474769     ,   49.5162430     ,           3
  0.705735028     ,   5.07849503     ,           2
   1.69474769     ,   49.5162430     ,           3
   1.69474769     ,   49.5162430     ,           4
   1.73253644     ,   54.0177422     ,           2
   1.84451044     ,   69.9053497     ,           3
   1.99577832     ,   99.0326233     ,           1
   1.77392912     ,   59.4195251     ,           2
   1.73253644     ,   54.0177422     ,           3
   1.73253644     ,   54.0177422     ,           2
   1.42174566     ,   26.4086151     ,           3
   1.43150556     ,   27.0088177     ,           3
   1.05792260     ,   11.4267473     ,           1
   1.04964995     ,   11.2111444     ,           1
  0.916591763     ,   8.25261879     ,           3
  0.778287053     ,   6.00187635     ,           2
  0.744537890     ,   5.55313063     ,           3
  0.931939781     ,   8.54948139     ,           3
  0.981533408     ,   9.58370495     ,           3
   1.01425755     ,   10.3337412     ,           3
   1.04153204     ,   11.0035315     ,           3
   1.45170903     ,   28.2949543     ,           3
   1.51865602     ,   33.0107994     ,           3
   1.69474769     ,   49.5162430     ,           3
  0.466418236     ,   2.92696977     ,           4
  0.862766027     ,   7.29064608     ,           3
   1.03356302     ,   10.8034630     ,           3
   1.40286016     ,   25.2848396     ,           3
   1.35895455     ,   22.8535957     ,           2
   1.41220045     ,   25.8345203     ,           3
  0.881829262     ,   7.61779547     ,           2
   1.17186689     ,   14.8548021     ,           2
   1.21762455     ,   16.5053444     ,           3
   1.29680634     ,   19.8064384     ,           1
  0.824532986     ,   6.67625570     ,           3
  0.523496151     ,   3.33807540     ,           3
  0.744537890     ,   5.55313063     ,           2
   1.07495618     ,   11.8838215     ,           2
   1.12071395     ,   13.2042551     ,           2
  0.656648517     ,   4.53574371     ,           3
  0.780486107     ,   6.03234386     ,           1
  0.862766027     ,   7.29064608     ,           3
   1.16114295     ,   14.4924870     ,           1
   1.41220045     ,   25.8345203     ,           1
   1.22985911     ,   16.9769287     ,           3
   1.12556648     ,   13.3526211     ,           1
  0.876296580     ,   7.52136374     ,           2
   1.10647333     ,   12.7783079     ,           3
   1.38476205     ,   24.2528057     ,           3
   1.21762455     ,   16.5053444     ,           1
  0.491746306     ,   3.10274649     ,           3
  0.210420400     ,   1.62338078     ,           1
   1.01049745     ,   10.2446575     ,           3
   1.24244833     ,   17.4762554     ,           3
  0.995774031     ,   9.90316582     ,           2
  0.307039589     ,   2.02786756     ,           3
  0.209235370     ,   1.61895716     ,           3
  0.505856156     ,   3.20520759     ,           2
  0.336544901     ,   2.17042565     ,           2
   1.05238831     ,   11.2820568     ,           3
  0.712642491     ,   5.15991402     ,           3
  0.957937181     ,   9.07689285     ,           3
  0.995009184     ,   9.88573933     ,           3
   1.00150764     ,   10.0347748     ,           3
   1.35588229     ,   22.6924992     ,           3
   1.18977368     ,   15.4800968     ,           3
   1.14502692     ,   13.9645481     ,           3
  0.845512450     ,   7.00668287     ,           3
   1.01705980     ,   10.4006348     ,           1
   1.22118258     ,   16.6411190     ,           3
   1.29604304     ,   19.7716579     ,           3
   1.25897145     ,   18.1539631     ,           2
   1.30036461     ,   19.9693794     ,           3
   1.28333104     ,   19.2013187     ,           2
   1.23590589     ,   17.2149563     ,           2
   1.18309212     ,   15.2437611     ,           3
  0.663863778     ,   4.61172915     ,           1
   1.15114391     ,   14.1626282     ,           3
   1.37608588     ,   23.7731056     ,           2
   1.28333104     ,   19.2013187     ,           3
  0.665874422     ,   4.63312912     ,           1
   1.38128710     ,   24.0595284     ,           3
   1.37094617     ,   23.4934177     ,           2
   1.17651165     ,   15.0145273     ,           3
   1.32723689     ,   21.2440300     ,           3
  0.963900328     ,   9.20238304     ,           2
   1.04994154     ,   11.2186728     ,           3
   1.72058344     ,   52.5512886     ,           3
   1.63760889     ,   43.4119072     ,           3
   1.29604304     ,   19.7716579     ,           2
   1.12427139     ,   13.3128595     ,           3
  0.976077795     ,   9.46406651     ,           3
   1.28333104     ,   19.2013187     ,           2
   1.43113387     ,   26.9857082     ,           3
   1.61017048     ,   40.7540207     ,           3
   1.67711759     ,   47.5463905     ,           2
   1.97814834     ,   95.0929489     ,           2
   1.90242743     ,   79.8780518     ,           2
   2.18642449     ,   153.611786     ,           1
   1.90242743     ,   79.8780518     ,           2
   1.73216534     ,   53.9716072     ,           2
   1.38655138     ,   24.3529396     ,           2
  0.781841695     ,   6.05120230     ,           1
  0.963900328     ,   9.20238304     ,           3
   1.51503623     ,   32.7367973     ,           1
   1.72058344     ,   52.5512886     ,           1
   1.95794487     ,   90.7705383     ,           2
   1.88539398     ,   76.8058014     ,           3
   1.85320938     ,   71.3196793     ,           1
   2.09624791     ,   124.809547     ,           1
   2.04509521     ,   110.941811     ,           2
   2.06991887     ,   117.467819     ,           2
   1.97814834     ,   95.0929489     ,           2
   1.55217826     ,   35.6597481     ,           3
   1.06991291     ,   11.7466211     ,           2
   1.12717628     ,   13.4022064     ,           2
  0.821790278     ,   6.63422585     ,           1
   1.90242743     ,   79.8780518     ,           2
   1.86900353     ,   73.9611359     ,           3
   1.37608588     ,   23.7731056     ,           3
   1.06736565     ,   11.6779251     ,           3
  0.629177392     ,   4.25772285     ,           3
  0.905907094     ,   8.05206203     ,           3
   1.52221489     ,   33.2824211     ,           3
   1.66689837     ,   46.4406548     ,           2
  0.603119791     ,   4.00977325     ,           3
   1.01932776     ,   10.4550886     ,           1
   1.04508901     ,   11.0940199     ,           3
   1.65691411     ,   45.3851852     ,           3
   1.83796930     ,   68.8603668     ,           3
   1.90242743     ,   79.8780518     ,           2
   1.88539398     ,   76.8058014     ,           1
   1.82324600     ,   66.5650177     ,           3
   1.54449141     ,   35.0341339     ,           2
   1.52221489     ,   33.2824211     ,           3
   1.82324600     ,   66.5650177     ,           3
   1.65691411     ,   45.3851852     ,           3
  0.961903453     ,   9.16016865     ,           3
   1.14200032     ,   13.8675690     ,           1
   1.17325842     ,   14.9024754     ,           1
   1.21757841     ,   16.5035896     ,           3
   1.22481692     ,   16.7809658     ,           3
   1.16682422     ,   14.6833172     ,           3
  0.832009673     ,   6.79218769     ,           3
  0.651016235     ,   4.47730017     ,           3
   1.08817446     ,   12.2510834     ,           3
   1.13899493     ,   13.7719336     ,           2
  0.888738751     ,   7.73996067     ,           1
   1.09624219     ,   12.4807949     ,           2
   1.06483340     ,   11.6100311     ,           3
  0.833489418     ,   6.81536961     ,           3
  0.978140950     ,   9.50913429     ,           3
  0.990730345     ,   9.78882027     ,           3
   1.19999301     ,   15.8486767     ,           3
  0.978140950     ,   9.50913429     ,           3
   1.11541259     ,   13.0440550     ,           1
   1.21320295     ,   16.3381519     ,           3
   1.13055944     ,   13.5070162     ,           3
   1.53215253     ,   34.0527763     ,           2
   1.47444534     ,   29.8157253     ,           3
   1.15768361     ,   14.3775063     ,           3
   1.08335149     ,   12.1157827     ,           2
   1.97206175     ,   93.7695312     ,           3
   1.59871960     ,   39.6935158     ,           2
   2.12967038     ,   134.793930     ,           3
   2.33379102     ,   215.670670     ,           1
   2.36375451     ,   231.075775     ,           2
   2.63482165     ,   431.341919     ,           1
   2.41297245     ,   258.804901     ,           2
   2.02558136     ,   106.067245     ,           3
   2.50988269     ,   323.506256     ,           3
   2.81091309     ,   647.013184     ,           2
   2.76952052     ,   588.193787     ,           1
   2.73173165     ,   539.177490     ,           1
   2.50988269     ,   323.506256     ,           1
   2.31955051     ,   208.713516     ,           3
   1.53674841     ,   34.4150505     ,           3
   1.45296979     ,   28.3772182     ,           1
   2.25460958     ,   179.725464     ,           3
   2.50988269     ,   323.506256     ,           3
   2.58046389     ,   380.595764     ,           2
   2.55564022     ,   359.451447     ,           2
   2.60679293     ,   404.382965     ,           2
   1.93009698     ,   85.1328125     ,           1
   1.94167888     ,   87.4337082     ,           2
